Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
517,2012-08-01 05:26:00,2012-08-01 05:32:00,C1.0,POINT(-789.54 -405.1998),"POLYGON((-789.72 -411.894,-783.372 -413.313,-789.216 -398.4762,-795.612 -397.0482,-789.72 -411.894))",POINT(0.939209142499198 117.167346790236),"POLYGON((0.942634 117.545179,0.937382 117.816468,0.935675 116.78927,0.941047 116.521376,0.942634 117.545179))",POINT(117.62702 -23),"POLYGON((117.12702 -23.5,118.12702 -23.5,118.12702 -22.5,117.12702 -22.5,117.12702 -23.5))",UTC-HGS-TOPO,POINT(-65 -23),"POLYGON((-65.5 -23.5,-64.5 -23.5,-64.5 -22.5,-65.5 -22.5,-65.5 -23.5))",2012-08-01 05:29:00,True,,11538,-64.5,-22.5,-65.5,-23.5,-405.1998,-789.54,-23,-65,887.4459361110626,1
518,2012-08-01 06:18:00,2012-08-01 06:27:00,C1.0,POINT(-31.11594 -413.193),"POLYGON((-38.76474 -420.5922,-23.26362 -420.648,-23.41272 -405.756,-39.01314 -405.6996,-38.76474 -420.5922))",POINT(0.438530027243425 175.693408777032),"POLYGON((0.447009 174.734095,0.445862 176.834525,0.430135 176.697611,0.431342 174.507177,0.447009 174.734095))",POINT(-179.85057 -20),"POLYGON((179.64943 -20.5,-179.35057 -20.5,-179.35057 -19.5,179.64943 -19.5,179.64943 -20.5))",UTC-HGS-TOPO,POINT(-2 -20),"POLYGON((-2.5 -20.5,-1.5 -20.5,-1.5 -19.5,-2.5 -19.5,-2.5 -20.5))",2012-08-01 06:22:00,True,,11532,-1.5,-19.5,-2.5,-20.5,-413.193,-31.11594,-20,-2,414.36295318365944,1
519,2012-08-01 12:47:00,2012-08-01 12:58:00,C2.3,POINT(-625.77 274.281),"POLYGON((-633.288 266.9292,-622.362 265.8282,-618.198 281.6208,-629.052 282.7134,-633.288 266.9292))",POINT(0.723065008922633 66.3316993438983),"POLYGON((0.727302 67.144707,0.716202 66.871318,0.718918 65.508309,0.72986 65.799529,0.727302 67.144707))",POINT(133.57673 21),"POLYGON((133.07673 20.5,134.07673 20.5,134.07673 21.5,133.07673 21.5,133.07673 20.5))",UTC-HGS-TOPO,POINT(-45 21),"POLYGON((-45.5 20.5,-44.5 20.5,-44.5 21.5,-45.5 21.5,-45.5 20.5))",2012-08-01 12:52:00,True,,11535,-44.5,21.5,-45.5,20.5,274.281,-625.77,21,-45,683.2409237311537,1
520,2012-08-01 14:01:00,2012-08-01 14:09:00,C1.1,POINT(-783.084 -406.7898),"POLYGON((-783.408 -413.4816,-776.82 -414.8946,-782.61 -400.0692,-789.252 -398.646,-783.408 -413.4816))",POINT(0.933867564529246 117.450589654153),"POLYGON((0.937456 117.825027,0.932 118.10639,0.930164 117.076058,0.935748 116.798041,0.937456 117.825027))",POINT(113.8971 -23),"POLYGON((113.3971 -23.5,114.3971 -23.5,114.3971 -22.5,113.3971 -22.5,113.3971 -23.5))",UTC-HGS-TOPO,POINT(-64 -23),"POLYGON((-64.5 -23.5,-63.5 -23.5,-63.5 -22.5,-64.5 -22.5,-64.5 -23.5))",2012-08-01 14:04:00,True,,11538,-63.5,-22.5,-64.5,-23.5,-406.7898,-783.084,-23,-64,882.4389454461085,1
521,2012-08-01 14:19:00,2012-08-01 14:27:00,C1.1,POINT(-811.098 -345.0648),"POLYGON((-811.854 -351.9702,-805.326 -353.4312,-810.198 -338.1348,-816.762 -336.666,-811.854 -351.9702))",POINT(0.932816838835527 113.046319482829),"POLYGON((0.936436 113.438603,0.930722 113.695097,0.929091 112.653137,0.934912 112.401259,0.936436 113.438603))",POINT(112.73178 -19),"POLYGON((112.23178 -19.5,113.23178 -19.5,113.23178 -18.5,112.23178 -18.5,112.23178 -19.5))",UTC-HGS-TOPO,POINT(-65 -19),"POLYGON((-65.5 -19.5,-64.5 -19.5,-64.5 -18.5,-65.5 -18.5,-65.5 -19.5))",2012-08-01 14:23:00,True,,11538,-64.5,-18.5,-65.5,-19.5,-345.0648,-811.098,-19,-65,881.4474923686832,1
522,2012-08-01 18:40:00,2012-08-01 18:54:00,C1.8,POINT(93.7812 -398.3652),"POLYGON((85.7286 -405.9396,101.253 -405.7698,101.8668 -390.753,86.2482 -390.9234,85.7286 -405.9396))",POINT(0.433095777791054 193.247090144862),"POLYGON((0.439062 191.924825,0.442574 194.011063,0.427336 194.611433,0.423645 192.441672,0.439062 191.924825))",POINT(-178.6653 -19),"POLYGON((-179.1653 -19.5,-178.1653 -19.5,-178.1653 -18.5,-179.1653 -18.5,-179.1653 -19.5))",UTC-HGS-TOPO,POINT(6 -19),"POLYGON((5.5 -19.5,6.5 -19.5,6.5 -18.5,5.5 -18.5,5.5 -19.5))",2012-08-01 18:46:00,True,,11532,6.5,-18.5,5.5,-19.5,-398.3652,93.7812,-19,6,409.2551112014119,1
523,2012-08-03 04:52:00,2012-08-03 05:04:00,B8.7,POINT(-640.674 -386.6262),"POLYGON((-643.944 -393.5412,-633.216 -394.719,-637.266 -379.68,-648.066 -378.4956,-643.944 -393.5412))",POINT(0.791737102159387 121.109633491568),"POLYGON((0.798492 121.430853,0.789488 121.937598,0.784865 120.786281,0.794071 120.28658,0.798492 121.430853))",POINT(110.48924 -20),"POLYGON((109.98924 -20.5,110.98924 -20.5,110.98924 -19.5,109.98924 -19.5,109.98924 -20.5))",UTC-HGS-TOPO,POINT(-46 -20),"POLYGON((-46.5 -20.5,-45.5 -20.5,-45.5 -19.5,-46.5 -19.5,-46.5 -20.5))",2012-08-03 04:56:00,True,,11538,-45.5,-19.5,-46.5,-20.5,-386.6262,-640.674,-20,-46,748.2933868493294,1
524,2012-08-03 05:51:00,2012-08-03 06:08:00,C2.8,POINT(-719.448 -405.2418),"POLYGON((-721.212 -411.9954,-712.494 -413.3196,-717.552 -398.457,-726.33 -397.1244,-721.212 -411.9954))",POINT(0.87366235022318 119.39115503311),"POLYGON((0.878811 119.73735,0.871516 120.11813,0.868407 119.043437,0.875861 118.667844,0.878811 119.73735))",POINT(100.9474 -22),"POLYGON((100.4474 -22.5,101.4474 -22.5,101.4474 -21.5,100.4474 -21.5,100.4474 -22.5))",UTC-HGS-TOPO,POINT(-55 -22),"POLYGON((-55.5 -22.5,-54.5 -22.5,-54.5 -21.5,-55.5 -21.5,-55.5 -22.5))",2012-08-03 06:00:00,True,,11539,-54.5,-21.5,-55.5,-22.5,-405.2418,-719.448,-22,-55,825.7277645636243,1
525,2012-08-03 07:52:00,2012-08-03 08:23:00,C1.4,POINT(-596.0874 -391.2894),"POLYGON((-599.8842 -398.2308,-588.3966 -399.3288,-592.1634 -384.3162,-603.726 -383.2122,-599.8842 -398.2308))",POINT(0.754425642673289 123.282079171511),"POLYGON((0.761824 123.578041,0.75238 124.163673,0.746916 122.983718,0.756581 122.405144,0.761824 123.578041))",POINT(112.83618 -20),"POLYGON((112.33618 -20.5,113.33618 -20.5,113.33618 -19.5,112.33618 -19.5,112.33618 -20.5))",UTC-HGS-TOPO,POINT(-42 -20),"POLYGON((-42.5 -20.5,-41.5 -20.5,-41.5 -19.5,-42.5 -19.5,-42.5 -20.5))",2012-08-03 08:11:00,True,,11538,-41.5,-19.5,-42.5,-20.5,-391.2894,-596.0874,-20,-42,713.0410808579826,1
526,2012-08-03 16:05:00,2012-08-03 16:49:00,C1.4,POINT(-751.602 -467.4198),"POLYGON((-751.494 -473.8422,-744.888 -475.2348,-751.56 -460.965,-758.226 -459.561,-751.494 -473.8422))",POINT(0.936418957616787 121.877399128752),"POLYGON((0.939928 122.232808,0.934815 122.537671,0.932793 121.522631,0.938041 121.220066,0.939928 122.232808))",POINT(87.30866 -27),"POLYGON((86.80866 -27.5,87.80866 -27.5,87.80866 -26.5,86.80866 -26.5,86.80866 -27.5))",UTC-HGS-TOPO,POINT(-63 -27),"POLYGON((-63.5 -27.5,-62.5 -27.5,-62.5 -26.5,-63.5 -26.5,-63.5 -27.5))",2012-08-03 16:27:00,True,,11540,-62.5,-26.5,-63.5,-27.5,-467.4198,-751.602,-27,-63,885.0914279530899,1
527,2012-08-03 21:20:00,2012-08-03 21:31:00,C3.0,POINT(-218.4288 200.121),"POLYGON((-226.6974 192.2208,-211.3686 191.8242,-210.1698 208.014,-225.4122 208.4076,-226.6974 192.2208))",POINT(0.313412654988885 47.5045799934144),"POLYGON((0.314448 49.704789,0.301979 47.775188,0.312844 45.295366,0.324786 47.244695,0.314448 49.704789))",POINT(133.41586 18),"POLYGON((132.91586 17.5,133.91586 17.5,133.91586 18.5,132.91586 18.5,132.91586 17.5))",UTC-HGS-TOPO,POINT(-14 18),"POLYGON((-14.5 17.5,-13.5 17.5,-13.5 18.5,-14.5 18.5,-14.5 17.5))",2012-08-03 21:27:00,True,,11535,-13.5,18.5,-14.5,17.5,200.121,-218.4288,18,-14,296.24239283134347,1
528,2012-08-04 01:25:00,2012-08-04 01:34:00,C1.3,POINT(-187.7322 199.2078),"POLYGON((-195.9792 191.277,-180.5238 190.9356,-179.5002 207.1308,-194.8674 207.4698,-195.9792 191.277))",POINT(0.289586897614039 43.3012591650986),"POLYGON((0.289718 45.695671,0.277988 43.394452,0.289966 40.912304,0.301125 43.205912,0.289718 45.695671))",POINT(133.16592 18),"POLYGON((132.66592 17.5,133.66592 17.5,133.66592 18.5,132.66592 18.5,132.66592 17.5))",UTC-HGS-TOPO,POINT(-12 18),"POLYGON((-12.5 17.5,-11.5 17.5,-11.5 18.5,-12.5 18.5,-12.5 17.5))",2012-08-04 01:30:00,True,,11535,-11.5,18.5,-12.5,17.5,199.2078,-187.7322,18,-12,273.7281982143601,1
